timestamp,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,price_change_pct,vol_avg_24h,volatility_24h
2026-02-19 13:00:00,1969.51,1972.72,1964.2,1970.33,7950.2114,15646837.641405,86770,2633.7996,5183945.902581,0.0416,15568.7857,0.4865
2026-02-19 14:00:00,1970.32,1985.0,1970.04,1982.92,7290.369,14429474.61273,107012,4004.7876,7926302.974128,0.6395,15627.9721,0.5018
2026-02-19 15:00:00,1982.93,1987.55,1979.05,1981.76,8023.7906,15908176.605921,96152,3027.4727,6002971.262147,-0.059,15312.3789,0.4704
2026-02-19 16:00:00,1981.76,1982.54,1966.35,1970.5,9542.8548,18835481.878159,99839,3642.647,7189823.2115,-0.5682,14885.0234,0.4783
2026-02-19 17:00:00,1970.5,1980.51,1961.64,1963.79,9144.5692,18028931.380677,89939,3884.2713,7660297.242402,-0.3405,14911.5408,0.4804
2026-02-19 18:00:00,1963.8,1968.65,1957.45,1959.64,10708.9231,21027960.378958,94750,4337.5051,8518001.917567,-0.2118,14789.9359,0.447
2026-02-19 19:00:00,1959.65,1964.56,1948.16,1949.58,13812.2789,27018982.747682,102332,4708.0134,9212079.402281,-0.5139,14593.9065,0.4316
2026-02-19 20:00:00,1949.59,1956.18,1945.09,1947.3,10698.5402,20866152.425936,141764,5330.1622,10397161.460752,-0.1175,14315.6116,0.431
2026-02-19 21:00:00,1947.3,1948.22,1911.49,1921.4,31694.4831,61126100.79273,336820,13168.4673,25389851.26893,-1.33,14851.6745,0.4892
2026-02-19 22:00:00,1921.4,1948.52,1912.07,1936.87,29110.3982,56158366.230146,452245,15486.8544,29883611.861292,0.8051,14466.7072,0.5189
2026-02-19 23:00:00,1936.87,1947.78,1913.24,1926.3,31392.0646,60421892.704863,448432,15890.5496,30582704.54207,-0.5457,14362.7598,0.5097
2026-02-20 00:00:00,1926.29,1929.93,1907.0,1922.07,18684.1929,35867587.027131,266699,9847.0911,18910513.000381,-0.2191,14135.5493,0.4965
2026-02-20 01:00:00,1922.08,1944.57,1910.77,1920.72,19336.2092,37280709.82731,212940,9866.8404,19026831.644262,-0.0708,14498.0621,0.4939
2026-02-20 02:00:00,1920.71,1944.67,1916.59,1939.99,14820.3373,28653252.476739,200410,8278.2388,16004588.771129,1.0038,14069.2548,0.4967
2026-02-20 03:00:00,1940.0,1947.52,1927.84,1941.34,10603.4617,20550347.973802,172245,5110.8054,9907035.949269,0.0691,13026.2266,0.4826
2026-02-20 04:00:00,1941.33,1952.0,1934.79,1950.29,11823.375,22996081.625111,121485,5155.171,10027202.43607,0.4615,12834.1533,0.4909
2026-02-20 05:00:00,1950.29,1952.57,1945.77,1948.5,6871.6141,13393355.532583,76791,3233.7097,6302559.851724,-0.0918,12712.8992,0.491
2026-02-20 06:00:00,1948.5,1948.82,1937.09,1943.96,6898.7347,13400010.927841,68660,3559.5883,6912694.605316,-0.233,12753.5226,0.4891
2026-02-20 07:00:00,1943.96,1951.33,1942.29,1949.08,4916.7686,9576751.400688,72962,2464.0052,4798841.403702,0.2634,12510.7114,0.4853
2026-02-20 08:00:00,1949.08,1964.54,1947.41,1957.56,9537.7165,18669611.104529,133819,5208.7784,10195047.290693,0.4351,12661.2435,0.4935
2026-02-20 09:00:00,1957.57,1961.56,1950.03,1953.76,5450.5448,10662877.085505,95611,2441.3981,4776642.273111,-0.1946,12512.9586,0.4821
2026-02-20 10:00:00,1953.77,1956.7,1948.17,1949.69,6151.3061,12008963.776605,83675,2370.6433,4628119.596977,-0.2088,12507.5412,0.4831
2026-02-20 11:00:00,1949.69,1960.64,1949.69,1954.85,7546.8054,14763069.661518,85481,3473.9673,6795835.693042,0.2647,12619.4614,0.4843
2026-02-20 12:00:00,1954.85,1956.15,1931.01,1939.17,17059.9424,33121711.477409,142798,6101.3635,11843670.46005,-0.8021,12877.8955,0.5077
2026-02-20 13:00:00,1939.17,1965.5,1936.21,1955.23,13605.4302,26571857.680885,141722,7085.8355,13843362.004053,0.8282,13113.5296,0.5379
2026-02-20 14:00:00,1955.23,1960.36,1949.82,1958.47,11046.3006,21612125.617088,97572,5892.0429,11527003.242162,0.1657,13270.0268,0.5214
2026-02-20 15:00:00,1958.47,1968.55,1956.98,1960.97,14254.4493,27967290.562732,104370,7133.5987,13994605.265467,0.1277,13529.6375,0.5226
2026-02-20 16:00:00,1960.93,1966.32,1957.12,1960.0,8987.2822,17625402.363641,73741,3004.1408,5892191.777377,-0.0474,13506.4887,0.511
2026-02-20 17:00:00,1960.0,1972.27,1959.91,1968.15,17267.7588,33981660.623266,124388,7655.7377,15066281.386804,0.4158,13844.9549,0.5137
2026-02-20 18:00:00,1968.15,1973.86,1956.55,1957.54,13226.2033,26011873.881678,106953,4516.7085,8884742.602667,-0.5391,13949.8416,0.5236
2026-02-20 19:00:00,1957.53,1957.58,1940.58,1943.98,19265.1571,37568571.078929,123580,8434.8581,16442794.889876,-0.6922,14177.0448,0.5321
2026-02-20 20:00:00,1943.99,1951.65,1942.39,1949.82,14375.6202,27988671.048806,98961,7875.7702,15333981.58291,0.2999,14330.2565,0.5351
2026-02-20 21:00:00,1949.82,1949.83,1922.97,1934.11,25969.8241,50282292.080588,246353,13197.4626,25544427.708145,-0.8057,14091.7291,0.4888
2026-02-20 22:00:00,1934.11,1954.28,1933.07,1943.7,18771.1565,36483557.272397,272016,9784.8338,19021097.305456,0.4958,13660.9273,0.4719
2026-02-20 23:00:00,1943.7,1980.49,1935.4,1963.95,62826.6743,123052212.841962,634034,29043.9131,56875509.203552,1.0418,14970.7027,0.4991
2026-02-21 00:00:00,1963.96,1973.5,1953.86,1968.62,31207.2409,61288597.946871,310535,19071.7289,37457819.654012,0.2373,15492.4964,0.4959
2026-02-21 01:00:00,1968.62,1970.94,1939.21,1966.57,28092.6734,54968004.458749,319552,13584.2865,26576978.924324,-0.1041,15857.3491,0.4965
2026-02-21 02:00:00,1966.56,1981.18,1959.89,1975.56,26074.1518,51371970.801567,297811,12476.3146,24591920.988796,0.4577,16326.258,0.4661
2026-02-21 03:00:00,1975.55,1978.15,1961.67,1963.69,9581.1465,18857860.017315,135569,4870.9957,9586026.64367,-0.6003,16283.6615,0.4854
2026-02-21 04:00:00,1963.69,1971.36,1961.6,1971.05,5525.9052,10872220.256622,96261,2972.4378,5848943.195926,0.3748,16021.267,0.4826
2026-02-21 05:00:00,1971.04,1975.27,1967.19,1974.38,5270.0343,10391832.555132,78794,2978.1521,5873217.557208,0.1695,15954.5345,0.4824
2026-02-21 06:00:00,1974.37,1974.37,1964.4,1971.4,7586.0404,14941380.614339,77169,2978.5517,5864099.03324,-0.1504,15983.1722,0.4806
2026-02-21 07:00:00,1971.39,1973.27,1963.54,1968.88,7574.1914,14905317.665393,67496,4270.7059,8403453.843186,-0.1273,16093.8982,0.48
2026-02-21 08:00:00,1968.88,1969.47,1961.47,1963.22,3689.9173,7252741.966295,60275,1458.8926,2867326.260382,-0.2875,15850.2399,0.4772
2026-02-21 09:00:00,1963.23,1969.09,1963.0,1966.24,4693.7026,9225186.24449,46690,2707.8662,5321570.582631,0.1533,15818.7048,0.4759
2026-02-21 10:00:00,1966.25,1970.7,1964.83,1965.69,2629.8557,5175279.802375,35055,1276.0763,2511366.580736,-0.0285,15671.9777,0.4736
2026-02-21 11:00:00,1965.69,1966.0,1955.62,1959.03,5567.7217,10912262.204652,57911,2207.5174,4326732.025008,-0.3388,15589.5158,0.4767
2026-02-21 12:00:00,1959.03,1963.29,1956.21,1962.4,4120.7006,8075822.724489,39927,2740.9955,5372004.293381,0.172,15050.3808,0.4464
2026-02-21 13:00:00,1962.4,1964.43,1961.2,1962.86,3515.3606,6898061.70649,31904,2264.7203,4443421.291137,0.0234,14629.9612,0.4159
2026-02-21 14:00:00,1962.86,1966.09,1960.52,1961.5,4038.7432,7928825.363025,40191,2186.2311,4292353.079061,-0.0693,14337.9796,0.415
2026-02-21 15:00:00,1961.5,1964.84,1960.0,1962.71,2646.7788,5194845.757963,31034,1049.1146,2059059.140658,0.0617,13854.3267,0.4144
2026-02-21 16:00:00,1962.7,1971.18,1962.0,1969.0,7080.4819,13917719.479076,36501,4509.9766,8864215.793013,0.321,13774.8767,0.419
2026-02-21 17:00:00,1969.01,1977.66,1967.2,1970.28,12055.1318,23788340.217418,65148,5619.3809,11089543.383428,0.0645,13557.6839,0.411
2026-02-21 18:00:00,1970.28,1974.88,1969.09,1974.17,6008.2394,11850887.500249,38158,2358.3627,4652664.279136,0.1974,13256.9354,0.3964
2026-02-21 19:00:00,1974.17,1988.6,1973.85,1977.02,15667.8925,31046273.213938,100794,7287.9713,14442621.806537,0.1444,13107.0494,0.3665
2026-02-21 20:00:00,1977.02,1978.17,1969.49,1975.99,6999.5633,13813807.271396,54340,3260.123,6434606.522479,-0.0521,12799.7137,0.364
2026-02-21 21:00:00,1975.99,1981.4,1972.63,1981.18,6317.4235,12496195.57835,46879,3014.0475,5961552.29128,0.2627,11980.8636,0.3183
2026-02-21 22:00:00,1981.18,1995.56,1978.09,1987.52,24404.4209,48522612.079279,144696,12542.5768,24937732.036095,0.32,12215.583,0.3111
2026-02-21 23:00:00,1987.51,1993.0,1984.25,1988.13,11101.6253,22078272.095568,78124,5789.6202,11513400.463107,0.0312,10060.3726,0.2402
2026-02-22 00:00:00,1988.13,1989.64,1976.41,1986.33,13460.1335,26692269.691724,101947,7069.1505,14020074.324106,-0.0905,9320.9098,0.2385
2026-02-22 01:00:00,1986.34,1992.1,1984.26,1988.95,6840.0562,13598490.76632,58968,4088.5689,8128655.220902,0.1314,8435.3841,0.2374
2026-02-22 02:00:00,1988.95,1995.31,1987.77,1991.97,7986.1033,15908394.838793,48794,5436.5895,10830503.515311,0.1518,7681.7154,0.2228
2026-02-22 03:00:00,1991.97,1994.77,1990.01,1991.0,2877.7279,5732296.254125,17132,1849.3026,3683942.687592,-0.0487,7402.4063,0.1805
