open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1772298000000,65053.7,65581.3,64800.0,65395.4,7093.869,1772301599999,461820587.5523,179816,3468.992,226042021.3575
1772301600000,65395.3,66165.8,65139.4,65873.0,11466.289,1772305199999,752480449.0066,321119,6177.809,405541008.3425
1772305200000,65872.9,66642.8,65557.3,66318.1,15159.578,1772308799999,1003162536.0978,386084,8409.089,556505815.9602
1772308800000,66318.1,67138.0,66150.0,66918.6,12499.792,1772312399999,834081166.2172,355496,6944.21,463429781.9863
1772312400000,66918.6,67009.9,66329.7,66684.8,10109.567,1772315999999,673639352.909,271974,4983.444,332141810.3828
1772316000000,66684.8,67735.0,66579.1,67081.4,11439.266,1772319599999,768707756.3691,338343,6289.418,422607896.66
1772319600000,67081.4,67183.3,66688.3,66937.1,5326.834,1772323199999,356568486.5854,162858,2381.84,159444684.2818
1772323200000,66937.0,67089.6,66578.3,66755.6,5453.855,1772326799999,364278666.1558,171222,2318.933,154892312.8078
1772326800000,66755.5,67686.7,65812.0,67311.6,22231.963,1772330399999,1485682589.0891,451697,11333.257,758258488.296
1772330400000,67311.7,68189.0,67305.2,67588.3,21306.568,1772333999999,1445351587.0869,538766,10846.032,735720738.5972
1772334000000,67588.3,67793.4,67351.0,67474.7,7567.478,1772337599999,511193166.0203,218410,3675.339,248344076.7361
1772337600000,67474.8,67582.2,67017.4,67313.0,7115.379,1772341199999,478727678.7546,191562,3325.615,223734380.0185
1772341200000,67313.1,67547.3,67163.5,67264.2,4624.974,1772344799999,311568760.988,124233,2313.737,155896753.4883
1772344800000,67264.2,67320.0,66757.2,66890.1,8291.891,1772348399999,555493898.6158,210347,3221.641,215795993.3697
1772348400000,66890.0,67201.2,66757.9,67113.9,4429.365,1772351999999,296854689.2786,145182,2570.903,172332833.9281
1772352000000,67114.0,67275.5,66429.8,66535.0,7870.48,1772355599999,526044902.8385,231480,3645.691,243742182.3787
1772355600000,66535.0,66745.4,66205.8,66380.1,7940.514,1772359199999,527755365.5784,253259,3824.962,254237111.0766
1772359200000,66380.1,66720.2,66160.4,66430.0,6282.75,1772362799999,417584224.9456,171436,3236.813,215133039.4499
1772362800000,66429.9,66638.0,66344.0,66439.0,3236.298,1772366399999,215154403.3606,90600,1870.687,124369570.0798
1772366400000,66439.0,66525.9,66211.6,66270.6,3458.03,1772369999999,229517659.6532,119014,1716.292,113917827.6619
1772370000000,66270.5,67333.0,66100.0,66907.1,13102.466,1772373599999,874833620.4118,331870,6911.71,461600209.1195
1772373600000,66907.2,67280.0,66702.9,66817.5,8503.088,1772377199999,569143605.9631,331228,4216.05,282261253.8412
1772377200000,66817.5,67219.1,66770.2,66810.8,6402.057,1772380799999,429211525.8586,213984,3287.064,220398061.5422
1772380800000,66810.8,67083.0,65777.0,66112.2,14881.785,1772384399999,987760185.0714,368487,6508.547,432233868.8772
1772384400000,66112.2,66200.0,65681.3,65956.8,10459.874,1772387999999,690074544.1739,303074,5190.065,342470499.574
1772388000000,65956.7,66656.0,65954.2,66288.1,8012.274,1772391599999,531755344.6641,216026,4273.378,283634749.2145
1772391600000,66288.0,66325.8,65750.0,65926.0,5738.349,1772395199999,378663043.6499,150486,2000.713,132077246.4968
1772395200000,65925.9,65932.0,65030.3,65255.7,11496.845,1772398799999,751571572.2762,317349,5077.422,331883262.7428
1772398800000,65255.7,65726.7,65242.0,65629.3,4805.846,1772402399999,314814230.2098,158345,2691.653,176338524.7725
1772402400000,65629.2,66888.0,65011.0,65241.0,16839.769,1772405999999,1107664024.2472,343279,9681.793,637653297.6488
1772406000000,65241.0,66052.6,65092.4,65750.0,9059.538,1772409599999,594840752.6745,310027,5276.388,346290839.9772
1772409600000,65749.9,66766.0,65726.0,66472.5,9209.574,1772413199999,610057871.3528,342243,4962.324,328712588.2585
1772413200000,66472.6,67082.5,66326.7,66500.0,7438.848,1772416799999,496041218.2727,335384,3794.195,253079502.0059
1772416800000,66500.0,66585.0,65842.5,66242.2,6462.206,1772420399999,427607332.7159,242514,2908.796,192483072.3981
1772420400000,66242.2,67014.9,66071.0,66787.3,6935.105,1772423999999,462450930.8434,259575,3810.69,254116639.9878
1772424000000,66787.3,66950.0,66600.1,66825.1,4900.156,1772427599999,327087078.3363,173653,2457.273,164022022.1392
1772427600000,66825.2,66966.0,66513.8,66701.2,4040.023,1772431199999,269644657.9777,153484,1923.683,128408786.1234
1772431200000,66701.2,66703.1,66015.0,66176.9,6189.233,1772434799999,410227247.5254,227743,3010.325,199484542.2279
1772434800000,66176.8,66182.9,65509.0,65981.3,8780.148,1772438399999,577540634.2173,263013,3944.242,259479777.8183
1772438400000,65981.2,66279.2,65612.4,66247.9,7684.981,1772441999999,506562443.4221,254091,3893.562,256732250.3156
1772442000000,66247.9,66707.5,66118.8,66132.3,8485.67,1772445599999,563165629.8166,251465,4285.461,284456052.4172
1772445600000,66132.3,66368.5,66039.6,66284.0,3720.637,1772449199999,246291473.6411,137856,1938.431,128334894.3402
1772449200000,66284.0,66455.7,65973.1,66329.9,5955.186,1772452799999,394078548.6104,180667,2943.03,194779622.7176
1772452800000,66329.8,66369.1,65879.6,65927.8,4353.668,1772456399999,287729011.1641,146510,1959.42,129491951.8599
1772456400000,65927.7,66111.9,65319.9,65412.3,10340.986,1772459999999,679204222.7436,307270,4546.438,298641936.9112
1772460000000,65412.3,67188.0,65234.4,67128.7,27469.276,1772463599999,1821077342.9965,718101,14586.842,967169803.3888
1772463600000,67128.6,69588.0,66911.2,69089.1,58354.38,1772467199999,4000693054.5786,1159625,31357.234,2148965814.9412
1772467200000,69089.1,70100.0,68871.6,69395.6,34435.94,1772470799999,2393757525.9798,721689,18225.58,1267423181.8165
1772470800000,69395.2,69549.2,68757.6,69170.3,14982.278,1772474399999,1036395117.2995,362956,7295.729,504749104.4646
1772474400000,69170.0,69247.1,68700.1,68853.8,9943.864,1772477999999,686174118.7061,277167,4935.446,340565661.7535
