timestamp,open_interest,sum_open_interest_value
1771927200000,280909008.70000000,373897652.09561040
1771930800000,281747207.50000000,374667436.53350000
1771934400000,282130660.80000000,375995531.64816000
1771938000000,283460965.40000000,377456621.52664000
1771941600000,283267311.00000000,376717423.51274880
1771945200000,284519521.90000000,380004273.44964000
1771948800000,286200297.10000000,386578835.03737200
1771952400000,285214188.00000000,387029010.47756150
1771956000000,286440145.50000000,389289859.73549190
1771959600000,284470888.10000000,386808209.10460020
1771963200000,286138253.20000000,387831788.38728000
1771966800000,285750815.90000000,387880914.99803346
1771970400000,285960953.60000000,386392994.13563570
1771974000000,284405130.60000000,384601535.91099940
1771977600000,285744525.20000000,385113686.85450256
1771981200000,286129019.20000000,385272724.35280000
1771984800000,281035845.80000000,389487578.69422000
1771988400000,281455175.90000000,388084759.18854620
1771992000000,280882787.60000000,384662683.03492990
1771995600000,280809530.40000000,384134992.10881270
1771999200000,279821824.10000000,379948164.48409070
1772002800000,280033353.70000000,380653966.63574666
1772006400000,280112657.00000000,382381788.07070000
1772010000000,280785732.90000000,385135134.41483610
1772013600000,280423156.90000000,386759617.99648000
1772017200000,279787707.60000000,384629071.91198840
1772020800000,279922188.00000000,387110941.16517735
1772024400000,280345512.30000000,392287475.36139000
1772028000000,277967604.50000000,392657038.11670000
1772031600000,278387253.20000000,399621770.11200150
1772035200000,278467257.90000000,401201086.40678500
1772038800000,280587979.30000000,406263335.22847000
1772042400000,280324472.50000000,410927644.23775000
1772046000000,280312201.80000000,412451373.72852000
1772049600000,281718299.00000000,412999026.33400000
1772053200000,283788526.30000000,415398225.14764166
1772056800000,282122106.30000000,416342279.54376400
1772060400000,283213953.00000000,412200142.58022830
1772064000000,285780329.80000000,409666102.76830000
1772067600000,281818278.00000000,405536502.04200000
1772071200000,283754781.60000000,403811429.69496000
1772074800000,283293407.30000000,407149284.97156000
1772078400000,282245119.40000000,406715217.05540000
1772082000000,279464778.00000000,407482249.43524460
1772085600000,279039829.00000000,403854344.51170000
1772089200000,277963479.10000000,401320330.00356120
1772092800000,278447068.70000000,399181717.68832000
1772096400000,278793098.10000000,400251095.56309280
1772100000000,276915610.10000000,401859933.37712000
1772103600000,273482789.20000000,394364585.94011706
1772107200000,272791171.20000000,391837238.31168000
1772110800000,274032524.60000000,394990305.57762426
1772114400000,272707033.60000000,392479962.75712000
1772118000000,274294815.20000000,393667918.77504000
1772121600000,273960811.20000000,389135415.61686050
1772125200000,275733611.70000000,382663106.31726000
1772128800000,272860144.30000000,378591411.95097210
1772132400000,270180986.50000000,376297270.75774000
1772136000000,268525323.20000000,377667070.24969400
1772139600000,268524896.60000000,374028328.47414000
1772143200000,267750776.90000000,373244582.99860000
1772146800000,265907209.10000000,372754030.56520150
1772150400000,266751048.20000000,373878269.15712000
1772154000000,267825406.90000000,375168576.56261570
1772157600000,267157850.10000000,375276632.03547000
1772161200000,267890398.90000000,376661203.54567400
1772164800000,267976053.80000000,377066141.48682500
1772168400000,268247888.90000000,377451604.47119000
1772172000000,268730060.00000000,378835080.73841000
1772175600000,270010379.00000000,381173652.03430000
1772179200000,270978708.90000000,383760047.54418000
1772182800000,270371352.20000000,384170654.34098000
1772186400000,269560505.10000000,379068807.96045270
1772190000000,274791119.30000000,381438632.62942886
1772193600000,275407198.50000000,380557666.88730000
1772197200000,276438091.20000000,380599963.96416000
1772200800000,274695077.70000000,376350350.61376810
1772204400000,273727644.40000000,371900978.31439227
1772208000000,265113384.80000000,359485096.48792010
1772211600000,265759242.40000000,358801553.16424000
1772215200000,265984906.80000000,360853432.30601500
1772218800000,266962335.90000000,362049498.60779360
1772222400000,267386374.30000000,360927719.17938614
1772226000000,269206467.10000000,364014959.97188630
1772229600000,269446954.30000000,363780333.00043000
1772233200000,267836135.10000000,362435858.01732000
1772236800000,268843643.30000000,364312408.36738250
1772240400000,270054784.90000000,367613960.92752360
1772244000000,272050114.70000000,369412427.21626496
1772247600000,272665962.30000000,370962041.70915000
1772251200000,273287239.80000000,370058251.41318000
1772254800000,274319468.50000000,371126808.93365000
1772258400000,274826965.80000000,370749181.32634370
1772262000000,278636099.00000000,361410990.25221530
1772265600000,282439210.80000000,367758232.94466376
1772269200000,283359227.10000000,364277041.98429173
